"/enterprise/self-hosted/reference/current/pools/on-premises","/reference/install/self-hosted/configuring-injectors/on-premises/"
"/enterprise/self-hosted/reference/current/pools/aws","/reference/install/self-hosted/configuring-injectors/aws/"
"/enterprise/self-hosted/reference/current/pools/azure","/reference/install/self-hosted/configuring-injectors/azure/"
"/enterprise/self-hosted/reference/current/pools/gce","/reference/install/self-hosted/configuring-injectors/gce/"
"/enterprise/self-hosted/reference/current/pools/openstack","/reference/install/self-hosted/configuring-injectors/kubernetes/"
"/enterprise/self-hosted/reference/current/pools/kubernetes","/reference/install/self-hosted/configuring-injectors/kubernetes/"
"/enterprise/self-hosted/reference/current/plugins","/reference/extensions/"
"/enterprise/self-hosted/reference/current/plugins/github_actions","/reference/extensions/ci-cd/github-actions/"
"/enterprise/self-hosted/reference/current/plugins/gitlab_ci","/reference/extensions/ci-cd/gitlab-ci/"
"/enterprise/self-hosted/reference/current/plugins/jenkins","/reference/extensions/ci-cd/jenkins/enterprise/"
"/enterprise/self-hosted/reference/current/plugins/azure_devops","/reference/extensions/ci-cd/azure-devops/"
"/enterprise/self-hosted/reference/current/plugins/teamcity","/reference/extensions/ci-cd/teamcity/"
"/enterprise/self-hosted/reference/current/plugins/bamboo","/reference/extensions/ci-cd/bamboo/"
"/enterprise/self-hosted/reference/current/plugins/script","/reference/extensions/ci-cd/other/"
"/enterprise/self-hosted/reference/current/plugins/grafana","/reference/extensions/grafana/"
"/enterprise/self-hosted/reference/current/release","/release-notes/self-hosted/"
"/enterprise/self-hosted/reference/current/release/release-notes","/release-notes/self-hosted/"
"/enterprise/self-hosted/reference/current/release/highlight-1-19","/release-notes/self-hosted/1.19/"
"/enterprise/self-hosted/reference/current/release/highlight-1-18","/release-notes/self-hosted/1.18/"
"/enterprise/self-hosted/reference/current/release/highlight-1-17","/release-notes/self-hosted/1.17/"
"/enterprise/self-hosted/reference/current/release/highlight-1-16","/release-notes/self-hosted/1.16/"
"/enterprise/self-hosted/reference/current/release/highlight-1-15","/release-notes/self-hosted/1.15/"
"/enterprise/self-hosted/reference/current/release/highlight-1-14","/release-notes/self-hosted/1.14/"
"/enterprise/self-hosted/reference/current/release/highlight-1-13","/release-notes/self-hosted/1.13/"
"/enterprise/self-hosted/reference/current/release/highlight-1-12","/release-notes/self-hosted/1.12/"
"/enterprise/cloud","/"
"/enterprise/cloud/tutorials","/tutorials/"
"/enterprise/cloud/tutorials/getting-started","/tutorials/quickstart/"
"/enterprise/cloud/tutorials/no-code","/tutorials/quickstart/"
"/enterprise/cloud/reference","/reference/execute/cloud/"
"/enterprise/cloud/reference/user","/reference/execute/cloud/user/"
"/enterprise/cloud/reference/user/login","/reference/execute/cloud/user/login/"
"/enterprise/cloud/reference/user/overview","/reference/execute/cloud/user/overview/"
"/enterprise/cloud/reference/user/profile","/reference/execute/cloud/user/profile/"
"/enterprise/cloud/reference/user/package_gen","/reference/execute/cloud/user/package-gen/"
"/enterprise/cloud/reference/user/package_conf","/reference/execute/cloud/user/package-conf/"
"/enterprise/cloud/reference/user/simulations","/reference/execute/cloud/user/simulations/"
"/enterprise/cloud/reference/user/dedicated_ips","/reference/execute/cloud/user/dedicated-ips/"
"/enterprise/cloud/reference/user/trends","/reference/stats/trends/cloud/"
"/enterprise/cloud/reference/user/reports","/reference/stats/reports/cloud/"
"/enterprise/cloud/reference/user/organizations","/reference/execute/cloud/user/organizations/"
